,x,y,label
0,0.5437937984545748,0.3030626935260251,1.0
1,0.5104398116016914,0.4187201112515222,1.0
2,0.35849486268042463,0.5028199894072866,1.0
3,0.44202850138329064,0.35141721704458173,1.0
4,0.3188042999603411,0.4107407319011286,1.0
5,0.46340908137599135,0.39404227191803387,1.0
6,0.46399926224152255,0.38748770691977086,1.0
7,0.3767375543799162,0.4575310668534681,1.0
8,0.41911335615985623,0.4472648172125465,1.0
9,0.4776108876087536,0.39835423586038887,1.0
10,0.4491914695351109,0.3194524476421855,1.0
11,0.4084763855598764,0.4480088835264008,1.0
12,0.43742117257558444,0.4449557351424964,1.0
13,0.2880121512643621,0.4421302372912512,1.0
14,0.5166711658998802,0.36012819723049116,1.0
15,0.5373877040710185,0.3390311745148078,1.0
16,0.3601414689429848,0.5315077867914225,1.0
17,0.5179916961597397,0.2801541731717526,1.0
18,0.3842211486353324,0.3341191273490558,1.0
19,0.35516731145005287,0.5014860543769181,1.0
20,0.42511501239444816,0.31007140089182195,1.0
21,0.39196116847058793,0.3404044458779387,1.0
22,0.5169029254153747,0.3789808773845905,1.0
23,0.4805656279438486,0.2890545284549587,1.0
24,0.41968876962919344,0.4498378233710232,1.0
25,0.3741684977174088,0.4524769922445996,1.0
26,0.39076507404013483,0.512893746473094,1.0
27,0.3441142703450063,0.3933705686948944,1.0
28,0.4268805255029815,0.4184334300622262,1.0
29,0.4563544527813008,0.2949088720866154,1.0
30,0.465506145118848,0.4515552531619973,1.0
31,0.3896296485139573,0.44040807707905827,1.0
32,0.3364370947601094,0.47477323380128367,1.0
33,0.44967455228143893,0.40460507869025375,1.0
34,0.3204837500972372,0.4532631600492184,1.0
35,0.3342642763850894,0.4395656047314451,1.0
36,0.4256639646527496,0.3094367485175715,1.0
37,0.5023646591439273,0.4168295880914469,1.0
38,0.30356900484650307,0.5390185297360449,1.0
39,0.5410596398473924,0.2714001746229724,1.0
40,0.47284239837533504,0.47456048047408617,1.0
41,0.42902669126342574,0.45484633773044025,1.0
42,0.21140865582368096,0.08165365760040955,2.0
43,0.19503700687110614,0.2502349336000216,2.0
44,0.4486158712550383,0.2326486727194812,2.0
45,0.46439379699994976,0.16233871170477332,2.0
46,0.2459298730299294,0.058515105728480066,2.0
47,0.24544653017306117,0.3903866022739704,2.0
48,0.10975733156851408,0.15373532650985178,2.0
49,0.3687433981254786,0.10271173582133275,2.0
50,0.4062571700742187,0.08718319867893731,2.0
51,0.20791033826661443,0.4596193834518758,2.0
52,0.3606315785980526,0.34042546155552456,2.0
53,0.2755912270460319,0.4650412077667341,2.0
54,0.09927484703733103,0.28308857205294524,2.0
55,0.17841314329730507,0.1159584058190295,2.0
56,0.21758334432638116,0.4785437102970145,2.0
57,0.3350511004196972,0.1454421802613316,2.0
58,0.22434374040881078,0.13996141076495028,2.0
